,price
10101,995000
10102,550000
10103,532500
10104,451000
10105,565000
10106,396500
10107,265000
10108,385000
10109,524000
10110,550000
10111,410000
10112,350000
10113,487500
10114,243000
10115,304000
10116,205000
10117,407000
10118,765000
10119,657000
10120,200000
10121,265000
10122,202000
10123,464950
10124,175000
10125,340000
10126,473000
10127,427000
10128,372500
10129,630000
10130,280000
10131,538000
10132,625000
10133,1385000
10134,249900
10135,700000
10136,487000
10137,242000
10138,275000
10139,368000
10140,902000
10141,230000
10142,300000
10143,325000
10144,325000
10145,150000
10146,545000
10147,203000
10148,1150000
10149,1115000
10150,2900000
10151,548500
10152,595000
10153,309000
10154,480000
10155,575000
10156,165000
10157,225000
10158,648475
10159,656000
10160,499000
10161,692500
10162,1450000
10163,1222500
10164,235000
10165,359900
10166,330000
10167,384000
10168,879950
10169,375000
10170,372500
10171,375000
10172,392000
10173,240000
10174,179950
10175,459000
10176,1150000
10177,320000
10178,219950
10179,279900
10180,285000
10181,445000
10182,430000
10183,480000
10184,442000
10185,640000
10186,250000
10187,325000
10188,359800
10189,404763
10190,325000
10191,267000
10192,700000
10193,975000
10194,370000
10195,785000
10196,557800
10197,1300000
10198,255000
10199,460000
10200,550000
10201,688000
10202,612000
10203,1260000
10204,644500
10205,479000
10206,227000
10207,345000
10208,466500
10209,630000
10210,651500
10211,520000
10212,244500
10213,135000
10214,405000
10215,260000
10216,463000
10217,425000
10218,307000
10219,750000
10220,715000
10221,330000
10222,210000
10223,458950
10224,300000
10225,1387000
10226,378000
10227,500000
10228,1015000
10229,500000
10230,225000
10231,431000
10232,645000
10233,379750
10234,975000
10235,445000
10236,350000
10237,490000
10238,225000
10239,245000
10240,803000
10241,440000
10242,1220000
10243,231500
10244,965000
10245,370000
10246,915000
10247,1065000
10248,295500
10249,330000
10250,525000
10251,730000
10252,359000
10253,467000
10254,265000
10255,420000
10256,660000
10257,239950
10258,310000
10259,210000
10260,315000
10261,496000
10262,249950
10263,315000
10264,245000
10265,340000
10266,500000
10267,500000
10268,194250
10269,717500
10270,404000
10271,3000000
10272,630000
10273,199000
10274,464900
10275,402500
10276,428000
10277,465000
10278,240000
10279,599000
10280,441000
10281,650000
10282,657500
10283,460000
10284,240000
10285,153000
10286,950000
10287,216500
10288,940000
10289,325000
10290,1260500
10291,395000
10292,352500
10293,463000
10294,225000
10295,280000
10296,502501
10297,850000
10298,715000
10299,359950
10300,1605000
10301,490000
10302,275000
10303,460000
10304,1039000
10305,690000
10306,335000
10307,850000
10308,412450
10309,315000
10310,940000
10311,545000
10312,440150
10313,568450
10314,310000
10315,635000
10316,305000
10317,572000
10318,500000
10319,440000
10320,272000
10321,520000
10322,445000
10323,1089000
10324,366000
10325,437000
10326,529941
10327,560000
10328,785000
10329,760000
10330,4208000
10331,612000
10332,265000
10333,302495
10334,280000
10335,649950
10336,559000
10337,468000
10338,890000
10339,819000
10340,1197000
10341,760000
10342,590000
10343,125000
10344,920000
10345,500000
10346,855000
10347,380000
10348,738000
10349,403000
10350,739000
10351,547000
10352,280000
10353,500000
10354,490000
10355,460000
10356,674950
10357,420000
10358,420000
10359,408000
10360,277000
10361,299000
10362,235000
10363,212000
10364,575000
10365,600000
10366,742000
10367,750000
10368,280000
10369,364500
10370,181000
10371,795000
10372,370000
10373,890000
10374,310597
10375,299900
10376,470000
10377,315275
10378,501000
10379,392137
10380,373000
10381,479000
10382,2300000
10383,492450
10384,635000
10385,342500
10386,319500
10387,564000
10388,540000
10389,803100
10390,430000
10391,507000
10392,965000
10393,733000
10394,346290
10395,1075000
10396,573500
10397,242000
10398,565000
10399,629000
10400,997950
10401,272000
10402,433500
10403,480000
10404,667000
10405,666570
10406,446500
10407,565000
10408,389950
10409,440000
10410,490000
10411,421200
10412,417000
10413,299500
10414,448500
10415,355000
10416,950000
10417,475000
10418,419950
10419,249000
10420,361500
10421,269500
10422,941500
10423,295000
10424,375000
10425,355000
10426,429000
10427,498500
10428,92000
10429,434400
10430,475000
10431,819900
10432,1430000
10433,448500
10434,900000
10435,744000
10436,339995
10437,700000
10438,365000
10439,362950
10440,540000
10441,480000
10442,530000
10443,442500
10444,950000
10445,458500
10446,230000
10447,821000
10448,1750000
10449,405000
10450,350000
10451,297950
10452,365000
10453,306888
10454,344950
10455,430000
10456,270000
10457,900000
10458,592000
10459,443000
10460,790000
10461,560000
10462,673000
10463,770000
10464,450000
10465,276000
10466,1320000
10467,437850
10468,675000
10469,756000
10470,525000
10471,875000
10472,690000
10473,545000
10474,545000
10475,1484900
10476,241000
10477,582500
10478,440000
10479,208000
10480,375000
10481,411715
10482,320000
10483,555000
10484,812500
10485,432500
10486,510000
10487,335000
10488,820000
10489,355300
10490,333000
10491,395000
10492,329500
10493,750000
10494,667000
10495,162500
10496,760250
10497,355000
10498,635000
10499,345000
10500,430000
10501,345000
10502,478000
10503,310000
10504,269000
10505,285000
10506,268000
10507,271675
10508,405000
10509,675000
10510,375000
10511,545000
10512,489000
10513,828200
10514,1895000
10515,474000
10516,585000
10517,449950
10518,417000
10519,440000
10520,495000
10521,749950
10522,363750
10523,137000
10524,242050
10525,561000
10526,855000
10527,910000
10528,282000
10529,1695000
10530,650000
10531,1115000
10532,500000
10533,470000
10534,625000
10535,123300
10536,460000
10537,539000
10538,618250
10539,450000
10540,680000
10541,655000
10542,371000
10543,299950
10544,312900
10545,515000
10546,398500
10547,150000
10548,322000
10549,229900
10550,335000
10551,580000
10552,400000
10553,518000
10554,202950
10555,289950
10556,1010000
10557,650000
10558,672500
10559,338500
10560,725000
10561,589000
10562,325000
10563,290700
10564,513000
10565,589000
10566,725500
10567,265000
10568,780000
10569,345000
10570,480000
10571,197000
10572,569999
10573,581000
10574,520000
10575,435000
10576,315000
10577,395000
10578,775000
10579,319950
10580,335000
10581,600000
10582,205000
10583,470000
10584,735000
10585,375000
10586,454000
10587,440000
10588,1325000
10589,325000
10590,340000
10591,480000
10592,780000
10593,400000
10594,1050000
10595,219900
10596,562000
10597,780000
10598,150000
10599,477000
10600,321027
10601,535000
10602,309780
10603,270000
10604,423000
10605,280000
10606,525000
10607,315000
10608,461000
10609,290000
10610,650000
10611,756000
10612,930000
10613,375000
10614,679950
10615,349000
10616,277554
10617,349950
10618,875000
10619,580000
10620,318000
10621,219000
10622,565000
10623,220000
10624,522000
10625,710000
10626,770000
10627,420850
10628,995000
10629,582500
10630,650000
10631,253500
10632,1040890
10633,322500
10634,526000
10635,653000
10636,554000
10637,1025000
10638,345500
10639,526000
10640,128000
10641,360000
10642,770000
10643,860000
10644,251750
10645,199000
10646,1105000
10647,1600000
10648,475000
10649,1157200
10650,2005000
10651,345000
10652,285000
10653,688888
10654,1400000
10655,249950
10656,180500
10657,1505000
10658,307000
10659,389700
10660,258000
10661,703000
10662,405000
10663,430000
10664,173000
10665,705000
10666,202000
10667,213400
10668,210000
10669,305000
10670,685000
10671,468000
10672,338000
10673,601000
10674,399950
10675,607500
10676,362500
10677,899000
10678,843500
10679,351000
10680,385000
10681,890000
10682,180000
10683,208000
10684,322000
10685,850000
10686,672600
10687,305000
10688,453500
10689,369950
10690,260000
10691,215000
10692,665000
10693,305000
10694,438900
10695,320000
10696,460000
10697,295000
10698,359000
10699,345000
10700,234900
10701,230000
10702,361000
10703,450000
10704,489000
10705,475000
10706,485000
10707,609000
10708,430000
10709,834000
10710,800000
10711,380000
10712,414000
10713,1190000
10714,286950
10715,540000
10716,323000
10717,570000
10718,344950
10719,264500
10720,252500
10721,509250
10722,550000
10723,890000
10724,349950
10725,1600000
10726,240000
10727,767500
10728,569000
10729,1250000
10730,1955000
10731,481000
10732,258000
10733,429000
10734,350000
10735,255500
10736,230000
10737,293550
10738,220000
10739,1042500
10740,2050000
10741,545000
10742,675000
10743,622000
10744,324900
10745,950000
10746,427000
10747,225000
10748,230000
10749,385000
10750,430000
10751,430000
10752,659000
10753,530000
10754,305000
10755,335000
10756,280000
10757,915000
10758,222000
10759,729032
10760,375000
10761,950000
10762,436000
10763,925000
10764,808000
10765,403900
10766,590000
10767,866000
10768,299900
10769,299990
10770,270000
10771,304000
10772,1260000
10773,610000
10774,493000
10775,935000
10776,535000
10777,385000
10778,599000
10779,840000
10780,615000
10781,1000000
10782,250000
10783,395000
10784,562200
10785,405000
10786,289950
10787,480000
10788,276900
10789,389000
10790,400000
10791,610750
10792,859000
10793,330000
10794,410000
10795,2998000
10796,709050
10797,1462500
10798,850000
10799,500000
10800,560000
10801,750000
10802,440000
10803,310000
10804,427500
10805,348000
10806,527000
10807,445000
10808,435000
10809,970000
10810,345000
10811,166950
10812,770000
10813,910000
10814,340000
10815,308000
10816,340000
10817,1495000
10818,635000
10819,389517
10820,217000
10821,426500
10822,437500
10823,334000
10824,565000
10825,271000
10826,574000
10827,2950000
10828,775000
10829,498445
10830,450000
10831,669000
10832,485000
10833,360000
10834,615000
10835,1569500
10836,925000
10837,768000
10838,310000
10839,371500
10840,279000
10841,250000
10842,2700000
10843,1675000
10844,221000
10845,415000
10846,456000
10847,358000
10848,625000
10849,624000
10850,850000
10851,353500
10852,320000
10853,642450
10854,429000
10855,565000
10856,335000
10857,274950
10858,660000
10859,756000
10860,435000
10861,481000
10862,559000
10863,410000
10864,1400000
10865,375000
10866,1595000
10867,180000
10868,1525000
10869,590000
10870,300000
10871,1265000
10872,850000
10873,2271150
10874,234000
10875,405000
10876,310000
10877,445000
10878,559900
10879,530000
10880,540000
10881,802000
10882,420000
10883,690000
10884,300000
10885,925000
10886,280000
10887,349000
10888,429000
10889,1595000
10890,237100
10891,255000
10892,444000
10893,639000
10894,280000
10895,1400000
10896,378000
10897,224000
10898,1437500
10899,205000
10900,480000
10901,505000
10902,308950
10903,410000
10904,369500
10905,665000
10906,1060000
10907,340000
10908,814950
10909,350000
10910,227000
10911,180500
10912,2900000
10913,349000
10914,750000
10915,772000
10916,435000
10917,1086000
10918,342000
10919,295000
10920,380000
10921,595000
10922,299000
10923,261950
10924,295000
10925,269000
10926,395000
10927,280500
10928,687015
10929,353250
10930,740000
10931,341780
10932,425000
10933,1030000
10934,805000
10935,210000
10936,299900
10937,378500
10938,520000
10939,1130000
10940,195000
10941,295000
10942,239000
10943,287000
10944,205000
10945,543000
10946,655000
10947,507000
10948,685000
10949,429900
10950,520000
10951,324000
10952,450000
10953,380000
10954,845800
10955,199950
10956,430000
10957,1389000
10958,325000
10959,650000
10960,535000
10961,345000
10962,229900
10963,250000
10964,570000
10965,297000
10966,354000
10967,405000
10968,540000
10969,234950
10970,452000
10971,305000
10972,1280000
10973,660000
10974,921000
10975,490000
10976,500000
10977,525000
10978,367000
10979,416000
10980,398000
10981,389000
10982,292000
10983,165000
10984,220500
10985,565000
10986,546000
10987,461000
10988,275000
10989,260000
10990,480000
10991,420000
10992,122000
10993,350000
10994,529000
10995,363000
10996,190000
10997,290000
10998,532000
10999,487000
11000,597500
11001,365000
11002,365000
11003,375000
11004,275000
11005,279000
11006,705000
11007,643950
11008,590000
11009,95000
11010,2150000
11011,519000
11012,975000
11013,480000
11014,201000
11015,449950
11016,435000
11017,318500
11018,880000
11019,530000
11020,725000
11021,549950
11022,230000
11023,536000
11024,320000
11025,635000
11026,1640000
11027,1295000
11028,510000
11029,685000
11030,368000
11031,418000
11032,435000
11033,369990
11034,171500
11035,1405000
11036,350000
11037,600000
11038,568500
11039,1500000
11040,123000
11041,405000
11042,242000
11043,645500
11044,450000
11045,675000
11046,248500
11047,420000
11048,340000
11049,400000
11050,1155000
11051,220000
11052,324000
11053,322000
11054,338900
11055,280000
11056,269950
11057,907500
11058,424500
11059,299000
11060,499950
11061,255000
11062,2200000
11063,564500
11064,1699990
11065,820000
11066,864000
11067,280000
11068,322400
11069,349950
11070,508000
11071,639888
11072,629000
11073,220000
11074,450000
11075,273000
11076,299800
11077,600000
11078,610000
11079,802000
11080,215000
11081,330000
11082,294000
11083,487000
11084,725000
11085,287000
11086,998000
11087,135000
11088,825000
11089,830000
11090,751000
11091,492500
11092,473000
11093,290000
11094,499950
11095,370000
11096,447000
11097,775000
11098,580379
11099,710000
11100,565000
11101,660000
11102,850000
11103,420000
11104,700000
11105,399950
11106,379500
11107,420000
11108,507000
11109,234999
11110,550000
11111,439000
11112,360000
11113,200000
11114,600000
11115,535000
11116,1157400
11117,415500
11118,441000
11119,550000
11120,375000
11121,273000
11122,385000
11123,135000
11124,305000
11125,1364000
11126,214950
11127,465000
11128,583500
11129,396000
11130,610000
11131,550000
11132,336000
11133,782500
11134,715000
11135,575000
11136,712000
11137,349000
11138,300000
11139,592100
11140,226500
11141,454000
11142,290000
11143,360000
11144,124500
11145,785000
11146,349000
11147,485000
11148,293000
11149,560000
11150,415000
11151,850000
11152,725000
11153,562500
11154,720000
11155,310000
11156,705000
11157,545000
11158,447000
11159,605000
11160,280000
11161,350000
11162,436000
11163,350000
11164,450000
11165,478000
11166,442500
11167,255000
11168,1295000
11169,1700000
11170,400000
11171,406100
11172,595000
11173,415000
11174,396800
11175,851000
11176,1600000
11177,387000
11178,420000
11179,585000
11180,315000
11181,325000
11182,2200000
11183,1280000
11184,417400
11185,470000
11186,267000
11187,842500
11188,499990
11189,217000
11190,310000
11191,435000
11192,415000
11193,275436
11194,415000
11195,1165000
11196,810000
11197,450000
11198,1236300
11199,440000
11200,856000
11201,1280600
11202,300000
11203,420000
11204,1256500
11205,750000
11206,855000
11207,460000
11208,395000
11209,370000
11210,667500
11211,320000
11212,2180000
11213,660000
11214,430000
11215,325000
11216,390000
11217,210500
11218,450000
11219,365000
11220,475000
11221,399950
11222,400000
11223,279000
11224,315000
11225,542000
11226,185000
11227,137000
11228,437500
11229,775000
11230,616200
11231,552000
11232,345000
11233,539900
11234,314500
11235,545000
11236,780000
11237,409950
11238,695000
11239,655000
11240,832500
11241,751000
11242,443000
11243,309900
11244,310000
11245,425000
11246,515000
11247,367777
11248,780000
11249,637000
11250,600000
11251,360000
11252,610000
11253,1420000
11254,452000
11255,239000
11256,809000
11257,341000
11258,497000
11259,860000
11260,275000
11261,727000
11262,195000
11263,310000
11264,308000
11265,329950
11266,937750
11267,489000
11268,223000
11269,190000
11270,665000
11271,760000
11272,554663
11273,799000
11274,352500
11275,310000
11276,1325000
11277,133000
11278,216600
11279,253000
11280,527550
11281,620000
11282,369000
11283,540400
11284,411000
11285,1015000
11286,800000
11287,687500
11288,329950
11289,290000
11290,289000
11291,710000
11292,435000
11293,265000
11294,225000
11295,833000
11296,177000
11297,525000
11298,352000
11299,334550
11300,515000
11301,1218000
11302,406000
11303,472217
11304,300000
11305,455000
11306,626000
11307,532000
11308,90000
11309,423000
11310,645500
11311,260000
11312,510000
11313,375000
11314,515000
11315,317500
11316,554000
11317,404000
11318,560000
11319,925000
11320,465000
11321,435000
11322,324950
11323,497000
11324,710000
11325,650000
11326,562500
11327,401000
11328,424950
11329,254500
11330,700000
11331,315000
11332,580000
11333,270000
11334,515000
11335,299000
11336,252000
11337,620000
11338,640000
11339,255950
11340,305000
11341,812000
11342,275500
11343,450000
11344,630100
11345,220000
11346,707000
11347,880000
11348,605000
11349,254000
11350,1445000
11351,500000
11352,299500
11353,346500
11354,875000
11355,339950
11356,535000
11357,635000
11358,510000
11359,279000
11360,470000
11361,250000
11362,402000
11363,330000
11364,256883
11365,643002
11366,286000
11367,819000
11368,1098000
11369,1380000
11370,1200690
11371,244000
11372,860000
11373,210000
11374,179950
11375,619000
11376,460000
11377,440000
11378,207000
11379,350000
11380,319950
11381,549950
11382,375000
11383,843500
11384,860000
11385,1898000
11386,615000
11387,220000
11388,560000
11389,342000
11390,433000
11391,210000
11392,765000
11393,697000
11394,354950
11395,355425
11396,261000
11397,615000
11398,450600
11399,284000
11400,1122500
11401,237950
11402,719521
11403,435000
11404,268500
11405,985000
